phone,imsi,x,y,time,staytime
0988247686,466924160236254,121.5599,25.0513,2020/02/10 08:20:51,152.0
0988247686,466924160236254,121.5649,25.0520,2020/02/10 08:23:23,5.0
0988247686,466924160236254,121.5685,25.0532,2020/02/10 08:23:28,237.0
0988247686,466924160236254,121.5725,25.0569,2020/02/10 08:27:25,77.0
0988247686,466924160236254,121.5761,25.0564,2020/02/10 08:28:42,62.0
0988247686,466924160236254,121.5715,25.0535,2020/02/10 08:29:44,76.0
0988247686,466924160236254,121.5672,25.0509,2020/02/10 08:31:00,211.0
0988247686,466924160236254,121.5646,25.0481,2020/02/10 08:34:31,138.0
0988247686,466924160236254,121.5598,25.0446,2020/02/10 08:36:49,22.0
0988247686,466924160236254,121.5558,25.0416,2020/02/10 08:37:11,132.0
0988247686,466924160236254,121.5520,25.0380,2020/02/10 08:39:23,4402.0
0988247686,466924160236254,121.5485,25.0344,2020/02/10 09:52:45,30174.0
0988247686,466924160236254,121.5439,25.0353,2020/02/10 18:15:39,157.0
0988247686,466924160236254,121.5373,25.0371,2020/02/10 18:18:16,45.0
0988247686,466924160236254,121.5335,25.0376,2020/02/10 18:19:01,75.0
0988247686,466924160236254,121.5296,25.0378,2020/02/10 18:20:16,47.0
0988247686,466924160236254,121.5255,25.0379,2020/02/10 18:21:03,19.0
0988247686,466924160236254,121.5217,25.0371,2020/02/10 18:21:22,73.0
0988247686,466924160236254,121.5184,25.0345,2020/02/10 18:22:35,53.0
0988247686,466924160236254,121.5125,25.0323,2020/02/10 18:23:28,116.0
0988247686,466924160236254,121.5055,25.0305,2020/02/10 18:25:24,72.0
0988247686,466924160236254,121.5012,25.0298,2020/02/10 18:26:36,197.0
0988247686,466924160236254,121.4960,25.0289,2020/02/10 18:29:53,49.0
0988247686,466924160236254,121.4913,25.0280,2020/02/10 18:30:42,36.0
0988247686,466924160236254,121.4841,25.0248,2020/02/10 18:31:18,36.0
0988247686,466924160236254,121.4769,25.0211,2020/02/10 18:31:54,389.0
0988247686,466924160236254,121.4699,25.0173,2020/02/10 18:38:23,41.0
0988247686,466924160236254,121.4657,25.0166,2020/02/10 18:39:04,109.0
0988247686,466924160236254,121.4621,25.0166,2020/02/10 18:40:53,359.0
0988247686,466924160236254,121.4598,25.0191,2020/02/10 18:46:52,11.0
0988247686,466924160236254,121.4596,25.0223,2020/02/10 18:47:03,281.0
0988247686,466924160236254,121.4601,25.0258,2020/02/10 18:51:44,977.0
0988247686,466924160236254,121.4597,25.0212,2020/02/10 19:08:01,161.0
0988247686,466924160236254,121.4566,25.0177,2020/02/10 19:10:42,170.0
0988247686,466924160236254,121.4533,25.0133,2020/02/10 19:13:32,80.0
0988247686,466924160236254,121.4533,25.0084,2020/02/10 19:14:52,272.0
0988247686,466924160236254,121.4558,25.0058,2020/02/10 19:19:24,45338.0
0988247686,466924160236254,121.4586,25.0104,2020/02/11 07:55:02,87.0
0988247686,466924160236254,121.4612,25.0138,2020/02/11 07:56:29,208.0
0988247686,466924160236254,121.4637,25.0170,2020/02/11 07:59:57,16.0
0988247686,466924160236254,121.4663,25.0202,2020/02/11 08:00:13,23.0
0988247686,466924160236254,121.4718,25.0241,2020/02/11 08:00:36,106.0
0988247686,466924160236254,121.4786,25.0283,2020/02/11 08:02:22,177.0
0988247686,466924160236254,121.4849,25.0316,2020/02/11 08:05:19,74.0
0988247686,466924160236254,121.4887,25.0341,2020/02/11 08:06:33,15.0
0988247686,466924160236254,121.4918,25.0361,2020/02/11 08:06:48,18.0
0988247686,466924160236254,121.4961,25.0392,2020/02/11 08:07:06,10.0
0988247686,466924160236254,121.5014,25.0432,2020/02/11 08:07:16,211.0
0988247686,466924160236254,121.5067,25.0476,2020/02/11 08:10:47,340.0
0988247686,466924160236254,121.5107,25.0502,2020/02/11 08:16:27,52.0
0988247686,466924160236254,121.5170,25.0520,2020/02/11 08:17:19,11.0
0988247686,466924160236254,121.5207,25.0520,2020/02/11 08:17:30,41.0
0988247686,466924160236254,121.5246,25.0520,2020/02/11 08:18:11,82.0
0988247686,466924160236254,121.5282,25.0519,2020/02/11 08:19:33,91.0
0988247686,466924160236254,121.5350,25.0519,2020/02/11 08:21:04,92.0
0988247686,466924160236254,121.5410,25.0514,2020/02/11 08:22:36,103.0
0988247686,466924160236254,121.5469,25.0515,2020/02/11 08:24:19,147.0
0988247686,466924160236254,121.5524,25.0515,2020/02/11 08:26:46,6.0
0988247686,466924160236254,121.5571,25.0512,2020/02/11 08:26:52,2.0
0988247686,466924160236254,121.5626,25.0519,2020/02/11 08:26:54,120.0
0988247686,466924160236254,121.5680,25.0533,2020/02/11 08:28:54,200.0
0988247686,466924160236254,121.5717,25.0547,2020/02/11 08:32:14,262.0
0988247686,466924160236254,121.5678,25.0521,2020/02/11 08:36:36,40.0
0988247686,466924160236254,121.5640,25.0506,2020/02/11 08:37:16,55.0
0988247686,466924160236254,121.5603,25.0495,2020/02/11 08:38:11,421.0
0988247686,466924160236254,121.5578,25.0467,2020/02/11 08:45:12,43.0
0988247686,466924160236254,121.5547,25.0446,2020/02/11 08:45:55,211.0
0988247686,466924160236254,121.5508,25.0406,2020/02/11 08:49:26,65.0
0988247686,466924160236254,121.5493,25.0376,2020/02/11 08:50:31,96.0
